hdr1,phi_id
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226480
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226481
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226482
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226483
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226484
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226485
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226486
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226487
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226488
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226489
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226490
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226491
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226492
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226493
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226494
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226495
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226496
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226497
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226498
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226499
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226500
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226501
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226502
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226503
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226504
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226505
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226506
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",226507
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223565
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223566
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223567
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223568
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223569
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223570
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223571
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223572
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223573
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223574
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223575
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223576
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223577
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223578
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223579
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223580
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223581
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223582
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223583
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223584
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223585
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223586
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223587
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223588
"RegionsEgypt, Nubia and CyrenaïcaEgypt and Nubia",223589
RegionsAsia MinorBithynia,279785
RegionsAsia MinorBithynia,279786
RegionsAttica (IG I-III)Attica,292876
RegionsAttica (IG I-III)Attica,292877
RegionsAttica (IG I-III)Attica,292878
RegionsAttica (IG I-III)Attica,292879
RegionsAttica (IG I-III)Attica,292880
RegionsAttica (IG I-III)Attica,292881
RegionsAttica (IG I-III)Attica,292882
RegionsAttica (IG I-III)Attica,292883
RegionsAttica (IG I-III)Attica,292884
RegionsAttica (IG I-III)Attica,292885
RegionsAttica (IG I-III)Attica,292886
RegionsAttica (IG I-III)Attica,292887
RegionsAttica (IG I-III)Attica,292888
RegionsAttica (IG I-III)Attica,292889
RegionsAttica (IG I-III)Attica,292890
RegionsAttica (IG I-III)Attica,292891
RegionsAttica (IG I-III)Attica,292892
RegionsAttica (IG I-III)Attica,292893
RegionsAttica (IG I-III)Attica,292894
RegionsAttica (IG I-III)Attica,292895
RegionsAttica (IG I-III)Attica,292896
RegionsAttica (IG I-III)Attica,292897
RegionsAttica (IG I-III)Attica,292898
RegionsAttica (IG I-III)Attica,292899
RegionsAttica (IG I-III)Attica,292900
RegionsAttica (IG I-III)Attica,292901
RegionsAttica (IG I-III)Attica,292902
RegionsAttica (IG I-III)Attica,292903
RegionsAttica (IG I-III)Attica,292904
RegionsAttica (IG I-III)Attica,292905
RegionsAttica (IG I-III)Attica,292906
RegionsAttica (IG I-III)Attica,292907
RegionsAttica (IG I-III)Attica,292908
RegionsAttica (IG I-III)Attica,292909
RegionsAttica (IG I-III)Attica,292910
RegionsAttica (IG I-III)Attica,292911
RegionsAttica (IG I-III)Attica,292912
RegionsAttica (IG I-III)Attica,292913
RegionsAttica (IG I-III)Attica,292914
RegionsAttica (IG I-III)Attica,292915
RegionsAttica (IG I-III)Attica,292916
RegionsAttica (IG I-III)Attica,292917
RegionsAttica (IG I-III)Attica,292918
RegionsAttica (IG I-III)Attica,292919
RegionsAttica (IG I-III)Attica,292920
RegionsAttica (IG I-III)Attica,292921
RegionsAttica (IG I-III)Attica,292922
RegionsAttica (IG I-III)Attica,292923
RegionsAttica (IG I-III)Attica,292924
RegionsAttica (IG I-III)Attica,292925
RegionsAttica (IG I-III)Attica,292926
RegionsAttica (IG I-III)Attica,292927
RegionsAttica (IG I-III)Attica,292928
RegionsAttica (IG I-III)Attica,292929
RegionsAttica (IG I-III)Attica,292930
RegionsAttica (IG I-III)Attica,292931
RegionsAttica (IG I-III)Attica,292932
RegionsAttica (IG I-III)Attica,292933
RegionsAttica (IG I-III)Attica,292934
RegionsAttica (IG I-III)Attica,292935
RegionsAttica (IG I-III)Attica,292936
RegionsAttica (IG I-III)Attica,292937
RegionsAttica (IG I-III)Attica,292938
RegionsAttica (IG I-III)Attica,292939
RegionsAttica (IG I-III)Attica,292940
RegionsAttica (IG I-III)Attica,292941
RegionsAttica (IG I-III)Attica,292942
RegionsAttica (IG I-III)Attica,292943
RegionsAttica (IG I-III)Attica,292944
RegionsAttica (IG I-III)Attica,292945
RegionsAttica (IG I-III)Attica,292946
RegionsAttica (IG I-III)Attica,292947
RegionsAttica (IG I-III)Attica,292948
RegionsAttica (IG I-III)Attica,292949
RegionsAttica (IG I-III)Attica,292950
RegionsAttica (IG I-III)Attica,292951
RegionsAttica (IG I-III)Attica,292952
RegionsAttica (IG I-III)Attica,292953
RegionsAttica (IG I-III)Attica,292954
RegionsAttica (IG I-III)Attica,292955
RegionsAttica (IG I-III)Attica,292956
RegionsAttica (IG I-III)Attica,292957
RegionsAttica (IG I-III)Attica,292958
RegionsAttica (IG I-III)Attica,292959
RegionsAttica (IG I-III)Attica,292960
RegionsAttica (IG I-III)Attica,292961
RegionsAttica (IG I-III)Attica,292962
RegionsAttica (IG I-III)Attica,292963
RegionsAttica (IG I-III)Attica,292964
RegionsAttica (IG I-III)Attica,292965
RegionsAttica (IG I-III)Attica,292966
RegionsAttica (IG I-III)Attica,292967
RegionsAttica (IG I-III)Attica,292968
RegionsAttica (IG I-III)Attica,292969
RegionsAttica (IG I-III)Attica,292970
RegionsAttica (IG I-III)Attica,292971
RegionsAttica (IG I-III)Attica,292972
RegionsAttica (IG I-III)Attica,292973
RegionsAttica (IG I-III)Attica,292974
RegionsAttica (IG I-III)Attica,292975
RegionsAttica (IG I-III)Attica,292976
RegionsAttica (IG I-III)Attica,292977
RegionsAttica (IG I-III)Attica,292978
RegionsAttica (IG I-III)Attica,292979
RegionsAttica (IG I-III)Attica,292980
RegionsAttica (IG I-III)Attica,292981
RegionsAttica (IG I-III)Attica,292982
RegionsAttica (IG I-III)Attica,292983
RegionsAttica (IG I-III)Attica,292984
RegionsAttica (IG I-III)Attica,292985
RegionsAttica (IG I-III)Attica,292986
RegionsAttica (IG I-III)Attica,292987
RegionsAttica (IG I-III)Attica,292988
RegionsAttica (IG I-III)Attica,292989
RegionsAttica (IG I-III)Attica,292990
RegionsAttica (IG I-III)Attica,292991
RegionsAttica (IG I-III)Attica,292992
RegionsAttica (IG I-III)Attica,292993
RegionsAttica (IG I-III)Attica,292994
RegionsAttica (IG I-III)Attica,292995
RegionsAttica (IG I-III)Attica,292996
RegionsAttica (IG I-III)Attica,292997
RegionsAttica (IG I-III)Attica,292998
RegionsAttica (IG I-III)Attica,292999
RegionsAttica (IG I-III)Attica,293000
RegionsAttica (IG I-III)Attica,293001
RegionsAttica (IG I-III)Attica,293002
RegionsAttica (IG I-III)Attica,293003
RegionsPeloponnesos (IG IV-[VI])Elis,215019
RegionsPeloponnesos (IG IV-[VI])Elis,215020
RegionsPeloponnesos (IG IV-[VI])Elis,215021
RegionsPeloponnesos (IG IV-[VI])Elis,215022
RegionsPeloponnesos (IG IV-[VI])Elis,215023
RegionsPeloponnesos (IG IV-[VI])Elis,215024
RegionsPeloponnesos (IG IV-[VI])Elis,215025
RegionsPeloponnesos (IG IV-[VI])Elis,215026
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327063
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327064
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327065
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327066
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327067
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327068
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327069
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327070
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327071
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327072
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327073
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327074
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327075
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327076
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327077
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327078
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327079
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327080
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327081
"RegionsCentral Greece (IG VII-IX)Megaris, Oropia, and Boiotia (IG VII)",327082
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296365
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296366
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296367
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296368
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296369
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296370
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296371
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296372
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296373
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296374
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296375
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296376
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296377
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296378
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296379
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296382
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296383
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296384
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296385
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296386
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296387
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296388
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296389
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296390
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296391
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296392
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296393
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296394
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296395
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296396
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296397
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296398
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296399
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296400
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296401
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296402
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296403
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296404
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296405
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296406
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296407
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296408
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296409
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296410
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296411
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296412
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296413
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296414
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296415
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296416
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296417
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296418
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296419
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296420
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296421
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",207587
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296422
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296424
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296425
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296030
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296426
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296427
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296428
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296429
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296430
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296431
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296432
"RegionsCentral Greece (IG VII-IX)Thessaly (IG IX,2)",296433
"RegionsNorthern Greece (IG X)Epeiros, Illyria, and Dalmatia",194249
RegionsNorthern Greece (IG X)Macedonia,152748
RegionsNorthern Greece (IG X)Macedonia,152749
RegionsNorthern Greece (IG X)Macedonia,152750
RegionsNorthern Greece (IG X)Macedonia,152751
RegionsNorthern Greece (IG X)Macedonia,152752
RegionsNorthern Greece (IG X)Macedonia,152753
RegionsNorthern Greece (IG X)Macedonia,152754
RegionsNorthern Greece (IG X)Macedonia,152755
RegionsNorthern Greece (IG X)Macedonia,152756
RegionsNorthern Greece (IG X)Macedonia,152757
RegionsNorthern Greece (IG X)Macedonia,152758
RegionsNorthern Greece (IG X)Macedonia,152759
RegionsNorthern Greece (IG X)Macedonia,152760
RegionsNorthern Greece (IG X)Macedonia,152761
RegionsNorthern Greece (IG X)Macedonia,152762
RegionsNorthern Greece (IG X)Macedonia,152763
RegionsNorthern Greece (IG X)Macedonia,152764
RegionsNorthern Greece (IG X)Macedonia,152765
RegionsNorthern Greece (IG X)Macedonia,152766
RegionsNorthern Greece (IG X)Macedonia,152767
RegionsNorthern Greece (IG X)Macedonia,152768
RegionsNorthern Greece (IG X)Macedonia,152769
RegionsNorthern Greece (IG X)Macedonia,152770
RegionsNorthern Greece (IG X)Macedonia,152771
RegionsNorthern Greece (IG X)Macedonia,152772
RegionsNorthern Greece (IG X)Macedonia,152773
RegionsNorthern Greece (IG X)Macedonia,152774
RegionsNorthern Greece (IG X)Macedonia,152775
RegionsNorthern Greece (IG X)Macedonia,152776
RegionsNorthern Greece (IG X)Macedonia,152777
RegionsNorthern Greece (IG X)Macedonia,152778
RegionsNorthern Greece (IG X)Macedonia,152779
RegionsNorthern Greece (IG X)Macedonia,152780
RegionsNorthern Greece (IG X)Macedonia,152781
RegionsNorthern Greece (IG X)Macedonia,152782
RegionsNorthern Greece (IG X)Macedonia,152783
RegionsNorthern Greece (IG X)Macedonia,152784
RegionsNorthern Greece (IG X)Macedonia,152785
RegionsNorthern Greece (IG X)Macedonia,152558
RegionsNorthern Greece (IG X)Macedonia,152786
RegionsNorthern Greece (IG X)Macedonia,152662
RegionsNorthern Greece (IG X)Macedonia,152787
RegionsNorthern Greece (IG X)Macedonia,152788
RegionsNorthern Greece (IG X)Macedonia,152789
RegionsNorthern Greece (IG X)Macedonia,152790
RegionsNorthern Greece (IG X)Macedonia,152791
RegionsNorthern Greece (IG X)Macedonia,152792
RegionsNorthern Greece (IG X)Macedonia,152793
RegionsNorthern Greece (IG X)Macedonia,152794
RegionsNorthern Greece (IG X)Macedonia,152795
RegionsNorthern Greece (IG X)Macedonia,152796
RegionsNorthern Greece (IG X)Macedonia,152797
RegionsNorthern Greece (IG X)Macedonia,152798
RegionsNorthern Greece (IG X)Macedonia,152799
RegionsNorthern Greece (IG X)Macedonia,152800
RegionsNorthern Greece (IG X)Macedonia,152801
RegionsNorthern Greece (IG X)Macedonia,152802
RegionsNorthern Greece (IG X)Macedonia,152803
RegionsNorthern Greece (IG X)Macedonia,152804
RegionsNorthern Greece (IG X)Macedonia,152805
RegionsNorthern Greece (IG X)Macedonia,152806
RegionsNorthern Greece (IG X)Macedonia,152807
RegionsNorthern Greece (IG X)Macedonia,152808
RegionsNorthern Greece (IG X)Macedonia,152809
RegionsNorthern Greece (IG X)Macedonia,152810
RegionsNorthern Greece (IG X)Macedonia,152811
RegionsNorthern Greece (IG X)Macedonia,152812
RegionsNorthern Greece (IG X)Macedonia,152813
RegionsThrace and the Lower Danube (IG X)Thrace and Moesia Inferior,171411
RegionsThrace and the Lower Danube (IG X)Thrace and Moesia Inferior,171412
RegionsThrace and the Lower Danube (IG X)Thrace and Moesia Inferior,171413
RegionsThrace and the Lower Danube (IG X)Thrace and Moesia Inferior,171414
RegionsThrace and the Lower Danube (IG X)Thrace and Moesia Inferior,171415
RegionsThrace and the Lower Danube (IG X)Thrace and Moesia Inferior,171416
RegionsThrace and the Lower Danube (IG X)Thrace and Moesia Inferior,171417
RegionsThrace and the Lower Danube (IG X)Thrace and Moesia Inferior,171418
RegionsThrace and the Lower Danube (IG X)Thrace and Moesia Inferior,171419
RegionsThrace and the Lower Danube (IG X)Scythia Minor,309931
RegionsThrace and the Lower Danube (IG X)Dacia,301014
RegionsNorth Shore of the Black Seaunspecified subregion,338278
RegionsNorth Shore of the Black Seaunspecified subregion,338279
RegionsNorth Shore of the Black Seaunspecified subregion,338280
RegionsNorth Shore of the Black Seaunspecified subregion,338281
RegionsNorth Shore of the Black Seaunspecified subregion,338282
RegionsNorth Shore of the Black Seaunspecified subregion,338283
RegionsNorth Shore of the Black Seaunspecified subregion,338284
RegionsNorth Shore of the Black Seaunspecified subregion,338285
RegionsNorth Shore of the Black Seaunspecified subregion,338286
RegionsNorth Shore of the Black Seaunspecified subregion,338287
